,OLS,PLS,PCR,LASSO,ENet,GBRT,RF,NN1,NN2,NN3,NN4,NN5,Ridge,SVR,KNR,XGB,Mean,Median,HA,actual
1958-06-01,-0.01801640200006219,0.002966345665648787,0.01403733032718815,0.006103532511219826,0.006103532511219826,0.00953272520393263,0.01199591675583587,0.004551241174340248,0.007977534085512161,0.01772967539727688,0.008862633258104324,0.009563049301505089,0.006614529772629561,-0.03122161751398961,0.01709352900933149,0.02529734559357166,0.006199431315829045,0.008420083671808243,0.006238034087417908,0.04272121954119702
1958-07-01,-0.02376581054891827,0.00250584082116193,0.01538965564007998,0.006103532511219826,0.006103532511219826,0.00953272520393263,0.01490942105432482,-0.001852551475167274,0.007367807440459728,0.02192677371203899,0.008875101804733276,0.009566247463226318,0.006732438656753807,-0.02682320263354044,0.0120841593540527,0.02533441595733166,0.005874380467056844,0.008121454622596502,0.006334295790462179,0.01714016301405775
1958-08-01,-0.01581356253687174,0.00613399356816211,0.01665363797161061,0.006103532511219826,0.006103532511219826,0.00953272520393263,0.01199591675583587,-0.004562908783555031,0.007484813220798969,0.02429282106459141,0.008968157693743706,0.009577762335538864,0.006926429383158974,-0.01496209965699839,-0.02421808024655095,0.01563598588109016,0.004365791054807928,0.007205621301978972,0.006362732283155852,0.04918992431866944
1958-09-01,-0.01275309811751549,0.00147501266467256,0.01061828735460461,0.006103532511219826,0.006103532511219826,0.005240097119815203,0.01199591675583587,-0.0006603971123695374,0.002811194863170385,0.01469514891505241,0.00898728147149086,0.009565399028360844,0.00644931998676905,-0.0323319585467883,-0.003588562686433426,0.002772138454020023,0.002342677823320295,0.0056718148155175145,0.006475139611333054,0.0251039414194905
1958-10-01,-0.02031496178836059,-0.002961031626576499,0.007097306686818405,0.006103532511219826,0.006103532511219826,-0.002429262297278586,0.01199591675583587,0.008808968588709831,0.009162629023194313,0.004985327832400799,0.00895676203072071,0.009558843448758125,0.00607392473550171,-0.02677583777789537,-0.01149987031453598,0.009083597920835018,0.001496836140035463,0.006103532511219826,0.006523906108213047,0.0264197161326052
1958-11-01,-0.01959837959056357,-0.00347578719586043,0.007384725294772391,0.006103532511219826,0.006103532511219826,-0.002429262297278586,-0.005069269811465067,0.006597891449928284,0.008232472464442253,0.005244521424174309,0.008963568136096,0.009559820406138897,0.006104363928367538,-0.0249082973235964,-0.01162749359018434,0.007790054194629192,0.0003109995320025079,0.006103532511219826,0.006575853392872034,0.05159741355666789
1958-12-01,-0.00938033286006662,-0.002767460059893535,0.01221839929805205,0.006103532511219826,0.006103532511219826,-0.008872739348199151,-0.01089106695742619,0.007510529831051826,0.003277443582192063,0.01556158997118473,0.008967428468167782,0.009567621164023876,0.006551215536036017,-0.01818806873049982,-0.006821691635350979,0.01028704736381769,0.001826686290345588,0.006103532511219826,0.006693097039131919,0.004112466152534478
1959-01-01,-0.005162865868183403,0.008995894702323037,0.01096647372432635,0.007833788486960994,0.006726120582071036,0.00539219789554921,-0.03928118005711008,0.01026140619069338,-0.004609846975654364,0.01018741633743048,0.01449761539697647,0.01365015655755997,0.008218648593567959,-0.01382053247115937,-0.006950501957448576,0.01630390994250774,0.002700543817525677,0.008026218540264477,0.0066863941017641345,0.004589790067670482
1959-02-01,-0.00223669607263835,0.005923980889576871,0.008431743236460417,0.006919525603239615,0.005671376242300675,0.00539219789554921,-0.03460817906286802,0.01079118065536022,0.01602842658758163,0.01013150345534086,0.0141790360212326,0.01460579410195351,0.005972801234911731,-0.01818150048863493,0.01063286836868957,0.02498853951692581,0.00529016238656134,0.0076756344198500165,0.006680962485095498,0.001446203967309387
1959-03-01,-0.006940894662734759,0.008347775600072516,0.008269554460763866,0.007526814074263745,0.005981108426717167,0.00539219789554921,0.004152008031801322,0.00670014601200819,0.004608912859112024,0.01015599630773067,0.01441144198179245,0.01378310471773148,0.006821590478246118,-0.01989087246751983,-0.00127168621999586,0.02420749701559544,0.005765918406945859,0.006760868245127154,0.006667435977297601,0.03707120537721272
1959-04-01,-8.556194481215695e-05,0.00887594730766581,0.01021663436957196,0.008186026241845275,0.00674267416859026,0.00539219789554921,0.004152008031801322,0.009387161582708359,-0.00994256604462862,0.0101620014756918,0.01349638402462006,0.01410855352878571,0.007755907894230476,-0.01563631298817396,-0.01753151953987022,0.02051015943288803,0.004736855964778955,0.007970967068037876,0.006745796207709753,0.02135713053490704
1959-05-01,-0.008165949754072616,0.007356848268230729,0.008842593411372772,0.007653915443220292,0.005940932225744884,0.00539219789554921,-0.03032179935401904,0.00862267054617405,-0.003391961101442575,0.01015283353626728,0.01389344781637192,0.01428820937871933,0.006522767813755557,-0.02173864162954637,-0.009622627829060303,0.02784429676830769,0.0027043583397233,0.006939808040993143,0.006783357478473756,-0.00292785012323058
1959-06-01,0.005541344544585519,0.006797348789001479,0.00899695006715755,0.007706470389474285,0.006755524418212991,0.008515087145560443,-0.02592577284879505,0.007717031054198742,0.007645721081644297,0.01015505194664001,0.01369910687208176,0.01435078307986259,0.006832322484732215,-0.01280453337119714,0.00307392604873294,0.01502442546188831,0.005255049197736309,0.007676095735559291,0.006758456946161694,0.0314213380048735
1959-07-01,-0.002216034558056995,0.007171196025099511,0.008989753434631206,0.007324064940031291,0.006132613586534445,0.00539219789554921,-0.03032179935401904,0.009910017251968384,0.01039622910320759,0.01016054209321737,0.01478876918554306,0.01454384997487068,0.006612157688529575,-0.01603888361626583,0.01009387801243538,0.02083868905901909,0.005236077545143433,0.008156909187331248,0.006821533368306736,-0.01363872061743168
1959-08-01,0.00278147284573324,0.006067683942708868,0.008674921920798426,0.007915593004635301,0.006580851484741881,0.008515087145560443,-0.02592577284879505,0.004912266973406076,-0.0009416905231773853,0.01014845538884401,0.01303918659687042,0.01467547193169594,0.006619506580076547,-0.01312206245511408,-0.01984941814000835,0.01630390994250774,0.002899716486905253,0.006600179032409214,0.006769338842832914,-0.04603819027728145
1959-09-01,0.004252309989204922,0.003341370015094908,0.00486122594746856,0.008196248856263258,0.007138560070671485,0.008515087145560443,-0.01883169922787798,-0.004037697799503803,-0.0117547269910574,0.01017800159752369,0.01376251503825188,0.01400282979011536,0.006297268623366293,-0.01120867825194155,0.002305293872415207,0.01814263686537743,0.003447534096308293,0.0055792472854174265,0.006634968539728297,0.009396448503954291
1959-10-01,-0.00816124992703729,-0.002154587469483409,0.001481177091817111,0.007071787718143368,0.006101370648655891,0.008515087145560443,0.00814527486712927,0.002613706048578024,0.004303939174860716,0.01015523914247751,0.01343438401818275,0.01457656919956207,0.004061281773084076,-0.01741426475839019,0.03460868017740361,0.03139437735080719,0.007420798262584447,0.006586579183399629,0.00664197737212481,0.01532562929639074
1959-11-01,0.01523331585116738,0.002445177496136584,0.007622141159143317,0.008386558751323922,0.008390798562853491,0.008515087145560443,-0.02214394693541563,0.0004303609021008015,-0.01420428790152073,0.01020209770649672,0.01339595392346382,0.01431082934141159,0.007622154556664073,-0.004568823674470807,0.02144167140420018,0.02200609631836414,0.006192824037967456,0.008388678657088706,0.006663961301047003,0.02660288855716196
1959-12-01,0.01112917837141139,0.007424635538352138,0.00822987174739966,0.008467617249178095,0.007444051962625899,0.008515087145560443,-0.03741587297493611,0.001849938649684191,-0.009757570922374725,0.01016685832291842,0.01321075111627579,0.01472409442067146,0.007843372452189338,-0.003490879067232911,-0.01017508515094586,0.02483417093753815,0.00393751373739471,0.0080366220997945,0.0067143121274513325,-0.07588965991820208
1960-01-01,-0.02904003417502266,-0.01460793560632824,-0.004558238640931678,0.006537091596304429,0.006537091596304429,0.00836151912958173,0.007496295121415758,0.01695802807807922,-0.006795194931328297,-0.05703170970082283,0.01502544432878494,0.02425067499279976,0.005697482175577277,-0.02563286671572539,0.01852214601079538,0.009570936672389507,-0.001169329379257914,0.006537091596304429,0.00650624166889805,0.01052943964363961
1960-02-01,-0.01190232181595507,-0.0158803129948661,-0.006210476772078016,0.006537091596304429,0.006537091596304429,0.00836151912958173,0.007496295121415758,0.01607370376586914,-0.00382548850029707,-0.0612257681787014,0.01538039557635784,0.02479478530585766,0.005544936203254901,-0.03216890269151754,0.006052594711338936,0.0117670064792037,-0.001416740716745417,0.0062948431538216824,0.006516350206523029,-0.01554547390737154
1960-03-01,-0.01687268383419854,-0.01999595965133072,-0.006813856312169617,0.006537091596304429,0.006537091596304429,0.00836151912958173,0.007496295121415758,0.01163514610379934,-0.01316458638757467,-0.06260678917169571,0.0139736570417881,0.02117536589503288,0.00532882093969901,-0.03827510031859539,-0.01130032447385749,0.003133147954940796,-0.005303197798159729,0.0042309844473199035,0.006461057414257629,-0.01973506605083885
1960-04-01,-0.005613047266390392,-0.01563046360784691,0.0002564385028246043,0.006537091596304429,0.006537091596304429,0.00836151912958173,0.007496295121415758,0.01545604132115841,0.007105328142642975,-0.01861522346735001,0.01339974161237478,0.02301793172955513,0.006117124393618736,-0.02611261084546269,0.01861851549066928,0.008733631111681461,0.003479087785067607,0.006821209869473701,0.006395567105594886,0.03106257866852721
1960-05-01,-0.03014641782526828,-0.01813918227420478,-0.005212091129395141,0.006537091596304429,0.006537091596304429,0.00836151912958173,0.007496295121415758,0.03310695663094521,-0.003757153637707233,-0.04852202162146568,0.01664114184677601,0.0246435422450304,0.005449986044156779,-0.03804591934303909,0.01542171272159059,0.02134468778967857,0.000107327430668982,0.006537091596304429,0.006457080850140853,0.01886941636681805
1960-06-01,-0.003098212688395108,-0.01038210481865208,0.0005034940220047671,0.006537091596304429,0.006537091596304429,0.005500139487755139,0.007496295121415758,0.01443894673138857,0.009255939163267612,-0.04829197004437447,0.01693195290863514,0.02678471244871616,0.005875650372614187,-0.03595568682817109,0.01363339458987132,0.01855951547622681,0.002145390570931973,0.006537091596304429,0.00648795730665,-0.02561457577590605
1960-07-01,-0.03181940048912746,-0.02078908747103158,-0.005092179444004729,0.006537091596304429,0.006537091596304429,-0.001925044818909172,0.007496295121415758,0.006891882047057152,-0.01289270538836718,-0.06210270524024963,0.01358713209629059,0.022053312510252,0.005277516586258972,-0.03911973029145756,-0.01212160997764249,0.005006540566682816,-0.007029725062513977,0.0015407478738868221,0.0064082984156262875,0.02968581351614727
1960-08-01,-0.02925450843063329,-0.00434354085319964,0.007482162774743755,0.006537091596304429,0.006537091596304429,0.005500139487755139,0.007496295121415758,0.007310831919312477,0.003549314104020596,-0.009011812508106232,0.01490612141788006,0.0246578510850668,0.006485645716924502,-0.03260155296692659,0.01672943874118578,0.01064068265259266,0.002663828215915038,0.006537091596304429,0.006465916027261241,-0.06220256072662672
1960-09-01,-0.01994280713098223,-0.01831145732966185,-0.003763388388540574,0.006537091596304429,0.006537091596304429,0.00836151912958173,0.007496295121415758,0.02563975192606449,0.002101103775203228,-0.0480525866150856,0.01142485253512859,0.02183809317648411,0.005613816505732441,-0.03572419866250402,-0.01375293732573195,-0.0133617389947176,-0.003584968692812788,0.0038574601404678345,0.006296364232807196,-0.00267930498394146
1960-10-01,-0.006383456427824175,-0.01636892319952064,-0.0005750834490395734,0.006537091596304429,0.006537091596304429,0.00836151912958173,0.007496295121415758,0.01790916174650192,0.001496094278991222,-0.02900061011314392,0.01062029227614403,0.02269021794199944,0.005923912978173025,-0.03133568710047571,-0.00152146972068908,-0.01508001331239939,-0.0007933479161047816,0.0037100036285821238,0.006274256673160031,0.04285226101022144
1960-11-01,-0.007626848184823398,-0.01232094737106363,0.001816048594603284,0.006537091596304429,0.006537091596304429,0.00836151912958173,0.007496295121415758,0.01535236649215221,0.004837090149521828,-0.01460843160748482,0.01685425825417042,0.02548668347299099,0.006041767267381401,-0.03329757860590179,0.008883230800397735,0.01267987117171288,0.003314344242328966,0.006537091596304429,0.006364128919688438,0.04638563583379057
1960-12-01,-0.01858168026324392,0.004251450363561107,0.004573507487932085,0.006537091596304429,0.006537091596304429,0.005500139487755139,0.007496295121415758,0.01252914685755968,0.009652752429246902,-0.05243866145610809,0.01526477187871933,0.02516711130738258,0.006130589748325616,-0.03132730274488908,0.03335962796950617,0.02307945303618908,0.003608211525997576,0.006537091596304429,0.006462220848399473,0.06073737621867397
1961-01-01,0.009567573026638743,0.01016065848122626,0.01329215772702626,0.006625082872425701,0.006625082872425701,-0.0002005265418390638,0.003565140378930175,0.008761696517467499,0.006492722313851118,0.02106148563325405,0.01447871327400208,0.01067824102938175,0.006625082872425706,0.01398905413688181,0.0112900414833373,0.008665794506669044,0.009479875036506508,0.00916463477205312,0.006594922939769338,0.03041409218416609
1961-02-01,-0.004143005795980315,0.00688931292055172,0.008203544666079629,0.006625082872425701,0.006625082872425701,-0.0002005265418390638,0.002542270680193805,0.006458424963057041,0.003726775525137782,0.01526923291385174,0.01479155570268631,0.009630803018808365,0.0066250828724257,-0.02483542823589077,0.005510467816887057,0.01454833522439003,0.004891688217200653,0.0066250828724257,0.006653018474511769,0.02752851415947287
1961-03-01,0.002504932285370687,0.007695497499815757,0.01034487962818795,0.006625082872425701,0.006625082872425701,-0.0002005265418390638,0.002821118743337328,0.01206375099718571,0.002738318406045437,0.01561327837407589,0.01419060677289963,0.009810410439968109,0.006625082872425703,-0.02458602143054779,0.006987574182336461,0.008449915796518326,0.00551931148566447,0.006806328527381082,0.006703810434815811,0.002531722623723049
1961-04-01,-0.007119226394794953,0.00572548608982474,0.007255858401842964,0.006625082872425701,0.006625082872425701,-0.008952135162244215,-0.007349506560290791,0.007356312125921249,0.004316022619605064,0.00909956730902195,0.01420185994356871,0.009367581456899643,0.006625082872425699,-0.002324325375875638,0.037064581284559,0.008915562182664871,0.00608955540862373,0.006625082872425701,0.006693684008089858,0.02157842026891171
1961-05-01,0.0001247104871498483,0.007546981989418041,0.01136913831294172,0.006625082872425701,0.006625082872425701,-0.0002005265418390638,-0.00792026650952324,0.01343522407114506,0.004972209688276052,0.01616776175796986,0.01433726027607918,0.009983450174331665,0.006625082872425704,-0.01812807493113754,0.01705506393026047,0.006101506296545267,0.005919980476180901,0.006625082872425702,0.006729724531723809,-0.02883047899269708
1961-06-01,0.01770832487173804,0.006453821074439107,0.008971586720696124,0.006625082872425701,0.006625082872425701,-0.0002005265418390638,-0.00792026650952324,0.01190816052258015,0.004366951063275337,0.01925165206193924,0.0143579188734293,0.009732093662023544,0.006625082872425703,-0.0188091263085469,0.01213088822316034,0.01426325924694538,0.007005624098599654,0.007798334796560913,0.006643830320312165,0.03124333111712888
1961-07-01,-0.002088076236402558,0.006576042883303686,0.01011008355005623,0.006625082872425701,0.006625082872425701,-0.0002005265418390638,0.00179824904460096,0.01252955570816994,0.004470479674637318,0.01660559512674809,0.0142814926803112,0.00975155457854271,0.006625082872425702,-0.02619393751245833,0.01212211487027375,0.004066891968250275,0.005231548025716958,0.006625082872425701,0.006703106225846663,0.0226307813151172
1961-08-01,-0.006264539352985266,0.006164237454959426,0.01087407067333496,0.006625082872425701,0.006625082872425701,-0.0002005265418390638,-0.00792026650952324,0.01279868837445974,0.001863087760284543,0.02041811496019363,0.01404154486954212,0.009902358055114746,0.006625082872425703,-0.02376212132841506,0.008732104510353007,0.002465855795890093,0.004311741083665423,0.006625082872425701,0.006741393906349716,-0.02024550546008663
1961-09-01,0.007466462040365635,0.004811979372689915,0.008133577610614152,0.006625082872425701,0.006625082872425701,-0.0002005265418390638,-0.00894313620825961,0.003515915013849735,0.004369844682514668,0.01768422871828079,0.01512777525931597,0.008995480835437775,0.006625082872425701,-0.02191420637063893,0.02808661516119484,0.01077341753989458,0.006111417233168597,0.006625082872425701,0.006676677121298311,0.02609169234591766
1961-10-01,-0.002341381444453894,0.006218928052296133,0.01017615233983432,0.006625082872425701,0.006625082872425701,-0.0002005265418390638,-0.00894313620825961,0.01242969185113907,0.005130010191351175,0.0179074089974165,0.01437103748321533,0.009698864072561264,0.006625082872425702,-0.02687244753734194,0.007763364087056268,0.001502601080574095,0.004169738440051672,0.006625082872425701,0.006723124526141897,0.04233875960997024
1961-11-01,0.002161307029217296,0.006304252617474818,0.01046316049394017,0.006625082872425701,0.006625082872425701,-0.0002005265418390638,-0.00792026650952324,0.01219072099775076,0.00435369461774826,0.01527159847319126,0.01436386164277792,0.009858965873718262,0.006625082872425703,-0.02495323914645859,-0.001174124085462579,0.001502601080574095,0.003881078447524155,0.00646466774495026,0.006808126041855091,0.003190113362395521
1961-12-01,-0.003470073705478416,0.007099666969512626,0.01165693342896428,0.006625082872425701,0.006625082872425701,-0.0002005265418390638,-0.00792026650952324,0.01280244719237089,0.001750219147652388,0.01620573736727238,0.01438207738101482,0.01009451970458031,0.006625082872425705,-0.0135077187786936,0.001002171108445318,0.006101506296545267,0.004741996354881316,0.006625082872425701,0.006799511725951616,-0.03997396613531014
1962-01-01,0.01084210567859756,0.006639847764931529,0.00923451073532744,0.006717931638924752,0.006717931638924752,0.001960325752150533,0.006179994094707676,0.01179445814341307,0.013344906270504,0.01669205725193024,0.02101241797208786,0.00864061713218689,0.006887275752539538,-0.02059839062347431,0.008005896344620777,0.01235621143132448,0.007901756061168549,0.008323256738403832,0.006688410828418927,0.01798376684206411
1962-02-01,0.01713007732922195,0.00691205175120286,0.006939264743976209,0.006717931638924752,0.006717931638924752,0.001960325752150533,0.005746154921959057,0.01072330307215452,0.01432771235704422,0.01384520996361971,0.01834513992071152,0.00864061713218689,0.006717840187238104,-0.02287212999770462,0.0461925803155185,0.02005325816571712,0.01050607930580288,0.0077899409380815495,0.006715177074896759,-0.005845394391566717
1962-03-01,0.0157725370553608,0.005424896309328782,0.005713809741062805,0.006717931638924752,0.006717931638924752,0.001960325752150533,0.005746154921959057,0.009377107955515385,0.01452269963920116,0.01278401724994183,0.01599587872624397,0.00864061713218689,0.006474754195894951,-0.002742502740369541,0.04615186909420038,0.02371530793607235,0.01143583351541243,0.0076792743855558215,0.006685483052517413,-0.06572618554632294
1962-04-01,-0.0167906067796201,-0.01346202234451267,-0.0005148365455613282,0.006717931638924752,0.006717931638924752,0.001960325752150533,0.005620759485897406,0.007497209589928389,0.01025623455643654,0.01587042585015297,0.01301226206123829,0.00864061713218689,0.006049461056081047,-0.02632331696430591,-0.006303866173331531,0.004904234781861305,0.001490796546028207,0.005835110270989227,0.006514700815255997,-0.0854161622944207
1962-05-01,-0.005832736679208195,-0.01489767316757382,-0.001840188859094856,0.006717931638924752,0.006717931638924752,0.001960325752150533,0.006929756304144219,0.006911965552717447,0.01214784849435091,0.01459042262285948,0.0122829508036375,0.00864061713218689,0.005926586361410512,-0.02069644279494222,-0.01118906831161276,-0.02574869431555271,0.0001638457608326522,0.006322259000167632,0.006298392902056758,-0.08650725971910293
1962-06-01,0.001329631784187046,-0.01185566180994451,-0.0004466651787314296,0.006717931638924752,0.006717931638924752,0.008825214621427324,0.007437773924977777,0.006469594780355692,0.01122672483325005,0.01795733720064163,0.01293014921247959,0.00864061713218689,0.00615925001341645,-0.02355412800330751,0.02519372466216603,0.001597703085280955,0.005334195596014718,0.006717931638924752,0.006080539257406149,0.06116457229496699
1962-07-01,0.01330990339227245,-0.01118501356528637,0.0002547846761641968,0.006717931638924752,0.006717931638924752,0.008825214621427324,0.008197626244517203,0.005239136051386595,0.007739236578345299,0.02050973102450371,0.01219065487384796,0.00864061713218689,0.006247963535524446,-0.0236323152290784,0.01840920810783001,0.005823350511491299,0.005875372577061382,0.007228584108635026,0.00620954167669786,0.01874218180974078
1962-08-01,-0.009058330455942565,-0.01347925531965564,-0.00201081746358805,0.006717931638924752,0.006717931638924752,0.008825214621427324,0.008082912467080514,0.007433374878019094,0.01219541300088167,0.01515514962375164,0.008121659979224205,0.00864061713218689,0.005832474158225314,-0.01583103887068688,0.01572283843347355,0.009607375599443913,0.004542090691355656,0.007758143672549804,0.006238823546167587,-0.05234931894762906
1962-09-01,-0.004988202917034557,-0.01332159476912102,-0.0009323169478266313,0.006717931638924752,0.006717931638924752,0.008825214621427324,0.008197626244517203,0.005998607259243727,0.01250183954834938,0.01754869520664215,0.01284735091030598,0.00864061713218689,0.00598372302224104,-0.02476161667373514,-0.01012399868670187,0.005050250329077244,0.002806378597338827,0.00635826944908424,0.00610225444944545,0.00617786396893584
1962-10-01,-0.0006289681734988894,-0.01195089199131506,-0.001606796434565952,0.006717931638924752,0.006717931638924752,0.008825214621427324,0.007437773924977777,0.006213725544512272,0.01187521871179342,0.01381525956094265,0.01004111580550671,0.00864061713218689,0.005977618150187891,-0.02453950410761538,0.004289350082489137,-0.02231568284332752,0.001844369578846923,0.006465828591718513,0.006102430285537287,0.1003033607512626
1962-11-01,0.004141095333619949,-0.007339777531936051,0.002423683988415809,0.006717931638924752,0.006717931638924752,0.008825214621427324,0.008082912467080514,0.008416580967605114,0.01057878602296114,0.01935529336333275,0.01170686632394791,0.00864061713218689,0.00624400977400741,-0.02919508552926644,0.007085579142223866,0.007959133014082909,0.005022548272971162,0.007522356078153387,0.0063209939293092715,0.01341264103675906
1962-12-01,-0.008605594946752781,0.00200911260755806,0.005956983622228068,0.006717931638924752,0.006717931638924752,0.008825214621427324,0.008208307903142165,0.01128018740564585,0.0139958094805479,0.01556115411221981,0.02251404151320457,0.00864061713218689,0.006518251401965778,-0.03050832344923192,-0.006486522409177685,0.01698346622288227,0.005520535530980988,0.007463119771033458,0.006337409779095035,0.04684512400154319
